Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:2136381	Hadhb	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta	5	30360251	30389591	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1346319	Hax1	HCLS1 associated X-1	3	89902753	89906023	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:106911	Hccs	holocytochrome c synthetase	X	168094526	168103370	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:103234	Herc2	HECT and RLD domain containing E3 ubiquitin protein ligase 2	7	55699944	55881548	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1930666	Higd1a	HIG1 domain family, member 1A	9	121677623	121686862	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914294	Higd2a	HIG1 domain family, member 2A	13	54738044	54738960	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96103	Hk1	hexokinase 1	10	62104634	62215687	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1315197	Hk2	hexokinase 2	6	82702006	82751435	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96158	Hmgcl	3-hydroxy-3-methylglutaryl-Coenzyme A lyase	4	135673759	135689928	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:101939	Hmgcs2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2	3	98187751	98218054	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96233	Hsd3b1	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1	3	98759510	98767110	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96234	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2	3	98618423	98631859	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96235	Hsd3b3	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3	3	98648839	98670443	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96236	Hsd3b4	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 4	3	98406387	98417830	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:104645	Hsd3b5	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5	3	98525950	98537568	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:109598	Hsd3b6	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 6	3	98712820	98721759	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3711284	Hsd3b8	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 8	3	98459858	98471366	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3782634	Hsd3b9	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 9	3	98352991	98364442	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333871	Hsd17b10	hydroxysteroid (17-beta) dehydrogenase 10	X	150784892	150787438	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96242	Hspd1	heat shock protein 1 (chaperonin)	1	55116994	55127402	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96414	Idh2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	7	79744594	79765140	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913791	Immp1l	IMP1 inner mitochondrial membrane peptidase-like (S. cerevisiae)	2	105734983	105795903	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2135611	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)	12	41074089	42002371	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1923864	Immt	inner membrane protein, mitochondrial	6	71806200	71852250	GRCm39	+	Component (subterm)	MICOS complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:2138151	Kmo	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)	1	175459759	175488419	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96763	Ldhb	lactate dehydrogenase B	6	142435975	142453683	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:106428	Ldhd	lactate dehydrogenase D	8	112350417	112357006	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1932557	Letm1	leucine zipper-EF-hand containing transmembrane protein 1	5	33897017	33940061	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2444979	Letm2	leucine zipper-EF-hand containing transmembrane protein 2	8	26068506	26087598	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915864	Letmd1	LETM1 domain containing 1	15	100366904	100377045	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96778	Lgals3	lectin, galactose binding, soluble 3	14	47611317	47623624	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1891340	Lpin1	lipin 1	12	16585670	16696967	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915365	Maip1	matrix AAA peptidase interacting protein 1	1	57445487	57457112	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96915	Maoa	monoamine oxidase A	X	16485937	16554051	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:96916	Maob	monoamine oxidase B	X	16575521	16683605	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915207	Marchf5	membrane associated ring-CH-type finger 5	19	37184942	37199550	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1919289	Mccc1	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)	3	36013461	36054827	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:101769	Mcl1	myeloid cell leukemia sequence 1	3	95566099	95570487	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:3026965	Mcu	mitochondrial calcium uniporter	10	59282806	59452514	GRCm39	-	Component (subterm)	uniplex complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914065	Mcub	mitochondrial calcium uniporter dominant negative beta subunit	3	129708609	129763855	GRCm39	-	Component (subterm)	uniplex complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1923387	Mcur1	mitochondrial calcium uniporter regulator 1	13	43691869	43713667	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97050	Mdh2	malate dehydrogenase 2, NAD (mitochondrial)	5	135807503	135819240	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914664	Mfn1	mitofusin 1	3	32583614	32633388	GRCm39	+	Component (subterm)	outer mitochondrial membrane protein complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:2442230	Mfn2	mitofusin 2	4	147958056	147989161	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914999	Mgarp	mitochondria localized glutamic acid rich protein	3	51295833	51303968	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913850	Mgst1	microsomal glutathione S-transferase 1	6	138117525	138133753	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913628	Micos10	mitochondrial contact site and cristae organizing system subunit 10	4	138829125	138858424	GRCm39	-	Component (subterm)	MICOS complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:2442174	Micos13	mitochondrial contact site and cristae organizing system subunit 13	17	56914452	56916771	GRCm39	-	Component (subterm)	MICOS complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:2384909	Micu1	mitochondrial calcium uptake 1	10	59538385	59699956	GRCm39	+	Component (subterm)	uniplex complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915764	Micu2	mitochondrial calcium uptake 2	14	58153718	58236719	GRCm39	-	Component (subterm)	uniplex complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:1925756	Micu3	mitochondrial calcium uptake family, member 3	8	40760499	40839349	GRCm39	+	Component (subterm)	uniplex complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:2146020	Mief1	mitochondrial elongation factor 1	15	80118281	80137573	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2144199	Mief2	mitochondrial elongation factor 2	11	60619224	60623777	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1924567	Miga1	mitoguardin 1	3	151979486	152046044	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1922035	Miga2	mitoguardin 2	2	30254245	30275533	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2141183	Mlxip	MLX interacting protein	5	123532861	123595995	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915555	Moap1	modulator of apoptosis 1	12	102708489	102709920	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915240	Mpc1	mitochondrial pyruvate carrier 1	17	8502590	8516499	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1917706	Mpc2	mitochondrial pyruvate carrier 2	1	165288829	165308787	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2179733	Mpst	mercaptopyruvate sulfurtransferase	15	78290912	78298215	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97138	Mpv17	MpV17 mitochondrial inner membrane protein	5	31298007	31311595	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2681846	Mpv17l2	MPV17 mitochondrial membrane protein-like 2	8	71211295	71213589	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137202	Mrpl1	mitochondrial ribosomal protein L1	5	96357357	96414586	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1351622	Mrpl2	mitochondrial ribosomal protein L2	17	46957155	46961065	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137204	Mrpl3	mitochondrial ribosomal protein L3	9	104930394	104954665	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137210	Mrpl4	mitochondrial ribosomal protein L4	9	20914034	20920135	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137211	Mrpl9	mitochondrial ribosomal protein L9	3	94350461	94356015	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333801	Mrpl10	mitochondrial ribosomal protein L10	11	96932408	96940039	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137215	Mrpl11	mitochondrial ribosomal protein L11	19	5012180	5017023	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1926273	Mrpl12	mitochondrial ribosomal protein L12	11	120375463	120379580	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137218	Mrpl13	mitochondrial ribosomal protein L13	15	55397491	55420708	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333864	Mrpl14	mitochondrial ribosomal protein L14	17	45997248	46009421	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1351639	Mrpl15	mitochondrial ribosomal protein L15	1	4843429	4855962	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137219	Mrpl16	mitochondrial ribosomal protein L16	19	11747779	11752320	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1351608	Mrpl17	mitochondrial ribosomal protein L17	7	105452989	105460294	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914931	Mrpl18	mitochondrial ribosomal protein L18	17	13130236	13135232	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1926274	Mrpl19	mitochondrial ribosomal protein L19	6	81934832	81942939	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137221	Mrpl20	mitochondrial ribosomal protein L20	4	155887335	155893288	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2660674	Mrpl21	mitochondrial ribosomal protein L21	19	3332997	3342837	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333794	Mrpl22	mitochondrial ribosomal protein L22	11	58062487	58070391	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1196612	Mrpl23	mitochondrial ribosomal protein L23	7	142086423	142094484	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914957	Mrpl24	mitochondrial ribosomal protein L24	3	87826813	87830979	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137224	Mrpl27	mitochondrial ribosomal protein L27	11	94544593	94550915	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915861	Mrpl28	mitochondrial ribosomal protein L28	17	26342477	26345587	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333820	Mrpl30	mitochondrial ribosomal protein L30	1	37929558	37937419	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137226	Mrpl32	mitochondrial ribosomal protein L32	13	14784886	14787622	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137225	Mrpl33	mitochondrial ribosomal protein L33	5	31771295	31779988	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137227	Mrpl34	mitochondrial ribosomal protein L34	8	71917603	71918391	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913473	Mrpl35	mitochondrial ribosomal protein L35	6	71789981	71800768	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137228	Mrpl36	mitochondrial ribosomal protein L36	13	73479128	73480297	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1926268	Mrpl37	mitochondrial ribosomal protein L37	4	106913071	106924063	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1926269	Mrpl38	mitochondrial ribosomal protein L38	11	116022643	116029694	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1351620	Mrpl39	mitochondrial ribosomal protein L39	16	84515068	84532261	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1332635	Mrpl40	mitochondrial ribosomal protein L40	16	18690768	18695612	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333816	Mrpl41	mitochondrial ribosomal protein L41	2	24864129	24865110	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333774	Mrpl42	mitochondrial ribosomal protein L42	10	95316667	95337802	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2137229	Mrpl43	mitochondrial ribosomal protein L43	19	44993453	44994881	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916413	Mrpl44	mitochondrial ribosomal protein L44	1	79753735	79759162	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914286	Mrpl45	mitochondrial ribosomal protein L45	11	97206542	97220746	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914558	Mrpl46	mitochondrial ribosomal protein L46	7	78425089	78432837	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1921850	Mrpl47	mitochondrial ribosomal protein L47	3	32781646	32790904	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1289321	Mrpl48	mitochondrial ribosomal protein L48	7	100194986	100257508	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:108180	Mrpl49	mitochondrial ribosomal protein L49	19	6103660	6107785	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:107329	Mrpl50	mitochondrial ribosomal protein L50	4	49512597	49521083	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913743	Mrpl51	mitochondrial ribosomal protein L51	6	125169163	125171355	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916086	Mrpl52	mitochondrial ribosomal protein L52	14	54664366	54667207	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915749	Mrpl53	mitochondrial ribosomal protein L53	6	83086089	83086913	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913297	Mrpl54	mitochondrial ribosomal protein L54	10	81100556	81102760	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914462	Mrpl55	mitochondrial ribosomal protein L55	11	59093312	59096960	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915090	Mrpl57	mitochondrial ribosomal protein L57	14	58063662	58066544	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915822	Mrpl58	mitochondrial ribosomal protein L58	11	115294578	115303500	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2153089	Mrps2	mitochondrial ribosomal protein S2	2	28358078	28361190	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1924971	Mrps5	mitochondrial ribosomal protein S5	2	127429346	127445906	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2153111	Mrps6	mitochondrial ribosomal protein S6	16	91855224	91909115	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1354367	Mrps7	mitchondrial ribosomal protein S7	11	115494966	115498862	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1916777	Mrps9	mitochondrial ribosomal protein S9	1	42890393	42944843	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928139	Mrps10	mitochondrial ribosomal protein S10	17	47679812	47692342	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915244	Mrps11	mitochondrial ribosomal protein S11	7	78432879	78442736	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1346333	Mrps12	mitochondrial ribosomal protein S12	7	28439066	28441245	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928141	Mrps14	mitochondrial ribosomal protein S14	1	160022785	160028756	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913657	Mrps15	mitochondrial ribosomal protein S15	4	125940718	125949325	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913492	Mrps16	mitochondrial ribosomal protein S16	14	20441290	20443702	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913508	Mrps17	mitochondrial ribosomal protein S17	5	129792514	129795776	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915815	Mrps18a	mitochondrial ribosomal protein S18A	17	46421930	46439834	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1914223	Mrps18b	mitochondrial ribosomal protein S18B	17	36221271	36227281	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1915985	Mrps18c	mitochondrial ribosomal protein S18C	5	100946625	100952333	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913542	Mrps21	mitochondrial ribosomal protein S21	3	95769946	95778826	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928137	Mrps22	mitochondrial ribosomal protein S22	9	98470783	98483713	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928138	Mrps23	mitochondrial ribosomal protein S23	11	88095214	88102333	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928142	Mrps24	mitochondrial ribosomal protein S24	11	5653982	5657701	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1928140	Mrps25	mitochondrial ribosomal protein S25	6	92146506	92161014	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1333830	Mrps26	mitochondrial ribosomal protein S26	2	130405677	130407314	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1919064	Mrps27	mitochondrial ribosomal protein S27	13	99481294	99552070	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913480	Mrps28	mitochondrial ribosomal protein S28	3	8867206	8988917	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1926237	Mrps30	mitochondrial ribosomal protein S30	13	118516646	118523788	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1913153	Mrps31	mitochondrial ribosomal protein S31	8	22901377	22919681	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1338046	Mrps33	mitochondrial ribosomal protein S33	6	39778738	39787870	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:1930188	Mrps34	mitochondrial ribosomal protein S34	17	25114094	25115263	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2385255	Mrps35	mitochondrial ribosomal protein S35	6	146944231	146972402	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2685748	Mrs2	MRS2 magnesium transporter	13	25171466	25204345	GRCm39	-	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:2385175	Msto1	misato 1, mitochondrial distribution and morphology regulator	3	88816923	88821257	GRCm39	-	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:97173	Mt3	metallothionein 3	8	94879235	94880774	GRCm39	+	Component (subterm)	mitochondrial outer membrane (ancestor term ID: GO:0031966)
protein coding gene	MGI:99927	mt-Atp6	mitochondrially encoded ATP synthase 6	MT	7927	8607	GRCm39	+	Component (subterm)	mitochondrial proton-transporting ATP synthase complex (ancestor term ID: GO:0031966)
protein coding gene	MGI:99926	mt-Atp8	mitochondrially encoded ATP synthase 8	MT	7766	7969	GRCm39	+	Component (subterm)	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) (ancestor term ID: GO:0031966)
protein coding gene	MGI:102504	mt-Co1	mitochondrially encoded cytochrome c oxidase I	MT	5328	6872	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:102503	mt-Co2	mitochondrially encoded cytochrome c oxidase II	MT	7013	7696	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex IV (ancestor term ID: GO:0031966)
protein coding gene	MGI:102502	mt-Co3	mitochondrially encoded cytochrome c oxidase III	MT	8607	9390	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex IV (ancestor term ID: GO:0031966)
protein coding gene	MGI:102501	mt-Cytb	mitochondrially encoded cytochrome b	MT	14145	15288	GRCm39	+	Component (subterm)	mitochondrial respiratory chain complex III (ancestor term ID: GO:0031966)
protein coding gene	MGI:102500	mt-Nd2	mitochondrially encoded NADH dehydrogenase 2	MT	3914	4951	GRCm39	+	Component (subterm)	mitochondrial inner membrane (ancestor term ID: GO:0031966)
