Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:109408	Reg3a	regenerating islet-derived 3 alpha	6	78357692	78360810	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:97478	Reg3b	regenerating islet-derived 3 beta	6	78347868	78350449	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:109406	Reg3g	regenerating islet-derived 3 gamma	6	78443252	78445855	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1914959	Reg4	regenerating islet-derived family, member 4	3	98129472	98144064	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:103022	Reln	reelin	5	22089452	22549700	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:97898	Ren1	renin 1 structural	1	133278412	133288058	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:97899	Ren2	renin 2 tandem duplication of Ren1	1	syntenic		GRCm39	null	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1888506	Retn	resistin	8	3705770	3709818	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1888504	Retnla	resistin like alpha	16	48662972	48664824	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1888505	Retnlb	resistin like beta	16	48637219	48639255	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2667763	Retnlg	resistin like gamma	16	48692984	48694859	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:97931	Rln1	relaxin 1	19	29309155	29312070	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2158015	Rln3	relaxin 3	8	84769696	84771608	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:97919	Rnase1	ribonuclease, RNase A family, 1 (pancreatic)	14	51382459	51384224	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1926217	Rnase4	ribonuclease, RNase A family 4	14	51328534	51343608	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1925666	Rnase6	ribonuclease, RNase A family, 6	14	51361365	51369644	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3057273	Rnase9	ribonuclease, RNase A family, 9 (non-active)	14	51275916	51279326	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1922269	Rnase10	ribonuclease, RNase A family, 10 (non-active)	14	51245208	51248215	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3528583	Rnase11	ribonuclease, RNase A family, 11 (non-active)	14	51286908	51287620	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3528588	Rnase12	ribonuclease, RNase A family, 12 (non-active)	14	51294155	51294699	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3528592	Rnase13	ribonuclease, RNase A family, 13 (non-active)	14	52158819	52160230	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1915445	Rnaset2a	ribonuclease T2A	17	8347412	8367078	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3702087	Rnaset2b	ribonuclease T2B	17	7246259	7265592	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2384902	Rnpep	arginyl aminopeptidase (aminopeptidase B)	1	135190450	135211822	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1099055	Rptn	repetin	3	93301006	93306749	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1336189	Rs1	retinoschisis (X-linked, juvenile) 1 (human)	X	159551009	159582659	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2183426	Rspo1	R-spondin 1	4	124880223	124902892	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1922667	Rspo2	R-spondin 2	15	42884190	43034222	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1920030	Rspo3	R-spondin 3	10	29329102	29411863	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1924467	Rspo4	R-spondin 4	2	151684847	151716588	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1914860	Rspry1	ring finger and SPRY domain containing 1	8	95328569	95386905	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2443686	Rtbdn	retbindin	8	85673620	85683232	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1330282	S100a4	S100 calcium binding protein A4	3	90511078	90513352	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2687194	S100a7a	S100 calcium binding protein A7A	3	90561324	90565976	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:88244	S100a8	S100 calcium binding protein A8 (calgranulin A)	3	90576378	90577341	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1338947	S100a9	S100 calcium binding protein A9 (calgranulin B)	3	90599939	90603028	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:109581	S100a13	S100 calcium binding protein A13	3	90421742	90431888	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98217	S100b	S100 protein, beta polypeptide, neural	10	76089687	76096993	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98221	Saa1	serum amyloid A 1	7	46389921	46392404	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98222	Saa2	serum amyloid A 2	7	46401257	46403737	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98223	Saa3	serum amyloid A 3	7	46361422	46365100	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98224	Saa4	serum amyloid A 4	7	46377422	46382027	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2142433	Samd1	sterile alpha motif domain containing 1	8	84724145	84727044	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:106021	Sbp	spermine binding protein	17	24160646	24164581	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2446326	Sbsn	suprabasin	7	30450896	30455559	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2684952	Sbspon	somatomedin B and thrombospondin, type 1 domain containing	1	15924086	15962946	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:103033	Scg2	secretogranin II	1	79412386	79417837	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:103032	Scg3	secretogranin III	9	75550471	75591338	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98289	Scg5	secretogranin V	2	113606707	113659466	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98919	Scgb1a1	secretoglobin, family 1A, member 1 (uteroglobin)	19	9061006	9065320	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1930867	Scgb1b2	secretoglobin, family 1B, member 2	7	30989944	30991241	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3644233	Scgb1b3	secretoglobin, family 1B, member 3	7	31075017	31076341	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3643480	Scgb1b7	secretoglobin, family 1B, member 7	7	31412090	31413403	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3782569	Scgb1b10	secretoglobin, family 1B, member 10	7	31800294	31801475	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3645736	Scgb1b12	secretoglobin, family 1B, member 12	7	32033607	32034926	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3782584	Scgb1b15	secretoglobin, family 1B, member 15	7	32535995	32537176	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:5578742	Scgb1b18	secretoglobin, family 1B, member 18	7	32884993	32886293	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3646447	Scgb1b19	secretoglobin, family 1B, member 19	7	32986732	32987916	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3779681	Scgb1b20	secretoglobin, family 1B, member 20	7	33072659	33073984	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3649643	Scgb1b24	secretoglobin, family 1B, member 24	7	33443224	33444407	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:87862	Scgb1b27	secretoglobin, family 1B, member 27	7	33720908	33722306	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3649901	Scgb1b30	secretoglobin, family 1B, member 30	7	33794856	33800262	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2655401	Scgb1c1	secretoglobin, family 1C, member 1	7	140425478	140426682	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3042579	Scgb2b2	secretoglobin, family 2B, member 2	7	31002194	31004402	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3514009	Scgb2b20	secretoglobin, family 2B, member 20	7	33063768	33065744	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2655741	Scgb2b24	secretoglobin, family 2B, member 24	7	33436618	33438720	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:87864	Scgb2b26	secretoglobin, family 2B, member 26	7	33642422	33644410	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:87863	Scgb2b27	secretoglobin, family 2B, member 27	7	33711346	33713367	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1915912	Scgb3a1	secretoglobin, family 3A, member 1	11	49554437	49555945	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2153470	Scgb3a2	secretoglobin, family 3A, member 2	18	43897354	43900464	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2384873	Scgn	secretagogin, EF-hand calcium binding protein	13	24137439	24175197	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1921867	Scpep1	serine carboxypeptidase 1	11	88814846	88846268	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1328308	Scrg1	scrapie responsive gene 1	8	57908957	57930619	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:99466	Sct	secretin	7	140858243	140859046	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1890616	Scube1	signal peptide, CUB domain, EGF-like 1	15	83489200	83609222	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1928765	Scube2	signal peptide, CUB domain, EGF-like 2	7	109397897	109464886	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3045253	Scube3	signal peptide, CUB domain, EGF-like 3	17	28361115	28393828	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1349162	Sdc1	syndecan 1	12	8821396	8843716	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1349164	Sdc4	syndecan 4	2	164266167	164285512	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1337026	Sdcbp	syndecan binding protein	4	6365654	6396122	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:108019	Sdf2	stromal cell derived factor 2	11	78136572	78146322	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2384805	Sectm1a	secreted and transmembrane 1A	11	120958233	120972046	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1929083	Sectm1b	secreted and transmembrane 1B	11	120944284	120954395	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:894288	Selenop	selenoprotein P	15	3300249	3309992	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:107558	Sema3a	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	5	13175381	13652533	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:107561	Sema3b	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B	9	107474873	107486428	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:107557	Sema3c	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	5	17779814	17935266	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1860118	Sema3d	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D	5	12433352	12638915	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1340034	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	5	14075290	14306703	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1096347	Sema3f	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	9	107558699	107587674	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3041242	Sema3g	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G	14	30939830	30952309	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:891971	Serpina1a	serine (or cysteine) peptidase inhibitor, clade A, member 1A	12	103819848	103829821	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:891970	Serpina1b	serine (or cysteine) preptidase inhibitor, clade A, member 1B	12	103694415	103704448	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:891969	Serpina1c	serine (or cysteine) peptidase inhibitor, clade A, member 1C	12	103861185	103871146	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:891968	Serpina1d	serine (or cysteine) peptidase inhibitor, clade A, member 1D	12	103729853	103739851	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:891967	Serpina1e	serine (or cysteine) peptidase inhibitor, clade A, member 1E	12	103913190	103923156	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1915598	Serpina1f	serine (or cysteine) peptidase inhibitor, clade A, member 1F	12	103654303	103661788	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1921319	Serpina3a	serine (or cysteine) peptidase inhibitor, clade A, member 3A	12	104078983	104088155	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2182835	Serpina3b	serine (or cysteine) peptidase inhibitor, clade A, member 3B	12	104094255	104105804	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:102848	Serpina3c	serine (or cysteine) peptidase inhibitor, clade A, member 3C	12	104113166	104120187	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98377	Serpina3k	serine (or cysteine) peptidase inhibitor, clade A, member 3K	12	104304745	104311998	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98378	Serpina3m	serine (or cysteine) peptidase inhibitor, clade A, member 3M	12	104353416	104360518	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:105045	Serpina3n	serine (or cysteine) peptidase inhibitor, clade A, member 3N	12	104372988	104380588	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:107817	Serpina5	serine (or cysteine) peptidase inhibitor, clade A, member 5	12	104067372	104072396	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:88278	Serpina6	serine (or cysteine) peptidase inhibitor, clade A, member 6	12	103612889	103623471	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3041197	Serpina7	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7	X	137980006	137985985	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1919157	Serpina9	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 9	12	103962874	103979911	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2667725	Serpina10	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10	12	103582934	103597749	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2685741	Serpina11	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11	12	103946502	103956216	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1915304	Serpina12	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12	12	103995028	104010702	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1913472	Serpinb1a	serine (or cysteine) peptidase inhibitor, clade B, member 1a	13	33026075	33035168	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2445361	Serpinb1b	serine (or cysteine) peptidase inhibitor, clade B, member 1b	13	33262558	33278363	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2445363	Serpinb1c	serine (or cysteine) peptidase inhibitor, clade B, member 1c	13	33065417	33082194	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:97609	Serpinb2	serine (or cysteine) peptidase inhibitor, clade B, member 2	1	107439153	107453330	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:109579	Serpinb5	serine (or cysteine) peptidase inhibitor, clade B, member 5	1	106788905	106811078	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:88095	Serpinc1	serine (or cysteine) peptidase inhibitor, clade C (antithrombin), member 1	1	160806153	160830113	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:97608	Serpine1	serine (or cysteine) peptidase inhibitor, clade E, member 1	5	137090358	137101122	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:101780	Serpine2	serine (or cysteine) peptidase inhibitor, clade E, member 2	1	79772038	79836382	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:108080	Serpinf1	serine (or cysteine) peptidase inhibitor, clade F, member 1	11	75300855	75313449	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11	75322562	75330327	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:894696	Serping1	serine (or cysteine) peptidase inhibitor, clade G, member 1	2	84595731	84605788	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1194506	Serpini1	serine (or cysteine) peptidase inhibitor, clade I, member 1	3	75464800	75549830	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1915181	Serpini2	serine (or cysteine) peptidase inhibitor, clade I, member 2	3	75149677	75177385	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:104745	Sez6	seizure related gene 6	11	77821626	77869874	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1891831	Sfn	stratifin	4	133327867	133329479	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:892014	Sfrp1	secreted frizzled-related protein 1	8	23901518	23939648	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:108078	Sfrp2	secreted frizzled-related protein 2	3	83673628	83681621	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:892010	Sfrp4	secreted frizzled-related protein 4	13	19807345	19816995	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1860298	Sfrp5	secreted frizzled-related sequence protein 5	19	42186410	42190691	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3643293	Sfta2	surfactant associated 2	17	35960600	35961461	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:109516	Sftpb	surfactant associated protein B	6	72281594	72291354	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:109517	Sftpc	surfactant associated protein C	14	70758389	70761521	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:109515	Sftpd	surfactant associated protein D	14	40894171	40907106	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98295	Shbg	sex hormone binding globulin	11	69505630	69508731	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:99668	Siglec1	sialic acid binding Ig-like lectin 1, sialoadhesin	2	130911140	130928685	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1315203	Slit1	slit guidance ligand 1	19	41588696	41732104	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1315205	Slit2	slit guidance ligand 2	5	48140480	48465075	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1315202	Slit3	slit guidance ligand 3	11	35012283	35599334	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2679446	Slitrk1	SLIT and NTRK-like family, member 1	14	109147420	109151671	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:109297	Slpi	secretory leukocyte peptidase inhibitor	2	164195990	164230861	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1930923	Slurp1	secreted Ly6/Plaur domain containing 1	15	74598493	74599872	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1916712	Slurp2	secreted Ly6/Plaur domain containing 2	15	74614688	74618536	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1859618	Smgc	submandibular gland protein C	15	91722531	91745633	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1913528	Smim20	small integral membrane protein 20	5	53424448	53435882	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1929878	Smoc1	SPARC related  modular calcium binding 1	12	81073582	81233188	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1929881	Smoc2	SPARC related modular calcium binding 2	17	14499768	14625052	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98325	Smpd1	sphingomyelin phosphodiesterase 1, acid lysosomal	7	105203567	105207596	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1927578	Smpd3	sphingomyelin phosphodiesterase 3, neutral	8	106979180	107064597	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3709877	Smpd5	sphingomyelin phosphodiesterase 5	15	76178548	76181096	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1931437	Smpdl3a	sphingomyelin phosphodiesterase, acid-like 3A	10	57670640	57687926	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1916022	Smpdl3b	sphingomyelin phosphodiesterase, acid-like 3B	4	132460277	132484558	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:102762	Smr2	submaxillary gland androgen regulated protein 2	5	88234415	88256912	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3646267	Smr2l	submaxillary gland androgen regulated protein 2 like	5	88416778	88430694	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:102763	Smr3a	submaxillary gland androgen regulated protein 3A	5	88150408	88156393	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1277151	Snca	synuclein, alpha	6	60708559	60806839	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3045960	Sned1	sushi, nidogen and EGF-like domains 1	1	93163563	93228787	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1920484	Snorc	secondary ossification center associated regulator of chondrocyte maturation	1	87397993	87403204	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98351	Sod1	superoxide dismutase 1, soluble	16	90017650	90023221	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:103181	Sod3	superoxide dismutase 3, extracellular	5	52521146	52527080	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2444575	Soga1	suppressor of glucose, autophagy associated 1	2	156857719	156921174	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1202296	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	9	41876016	42035593	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1921749	Sost	sclerostin	11	101853284	101857841	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1913292	Sostdc1	sclerostin domain containing 1	12	36364168	36368451	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1922872	Spaca3	sperm acrosome associated 3	11	80749191	80758640	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2685564	Spaca5	sperm acrosome associated 5	X	20934669	20944197	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1925884	Spaca7	sperm acrosome associated 7	8	12623036	12650739	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3040687	Spag6	sperm associated antigen 6	2	18698822	18754557	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1913972	Spag16	sperm associated antigen 16	1	69866129	70764291	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1921612	Spag17	sperm associated antigen 17	3	99792722	100050638	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:98373	Sparc	secreted acidic cysteine rich glycoprotein	11	55284985	55310906	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:108110	Sparcl1	SPARC-like 1	5	104226977	104261599	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1915196	Spata6	spermatogenesis associated 6	4	111577151	111686339	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:2183449	Spata20	spermatogenesis associated 20	11	94369730	94376136	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:106202	Spink1	serine peptidase inhibitor, Kazal type 1	18	43861134	43870302	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1917232	Spink2	serine peptidase inhibitor, Kazal type 2	5	77352954	77359318	GRCm39	-	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1341848	Spink4	serine peptidase inhibitor, Kazal type 4	4	40920056	40931395	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:1919682	Spink5	serine peptidase inhibitor, Kazal type 5	18	44096302	44155568	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
protein coding gene	MGI:3648654	Spink6	serine peptidase inhibitor, Kazal type 6	18	44204460	44216678	GRCm39	+	Component	extracellular region (term ID: GO:0005576)
