Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:97603	Pkd1	polycystin 1, transient receptor potential channel interacting	17	24768808	24815482	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2664670	Pkd1l3	polycystic kidney disease 1 like 3	8	110340828	110399305	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1352448	Pkd2l1	polycystic kidney disease 2-like 1	19	44136076	44180881	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:101842	Pla2g1b	phospholipase A2, group IB, pancreas	5	115604321	115612781	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:101899	Pla2g5	phospholipase A2, group V	4	138526558	138590780	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:102468	Pla2r1	phospholipase A2 receptor 1	2	60247887	60383652	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97610	Plat	plasminogen activator, tissue	8	23247743	23272860	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97611	Plau	plasminogen activator, urokinase	14	20886728	20893453	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97612	Plaur	plasminogen activator, urokinase receptor	7	24161909	24175393	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97620	Plg	plasminogen	17	12597496	12638271	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1890497	Plvap	plasmalemma vesicle associated protein	8	71950409	71964396	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2154240	Plxnb3	plexin B3	X	72800696	72816120	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97631	Pmp22	peripheral myelin protein 22	11	63019808	63050373	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97769	Prnp	prion protein	2	131751848	131780349	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1100886	Prom1	prominin 1	5	44150962	44259374	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2138997	Prom2	prominin 2	2	127368873	127383337	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1202717	Psen1	presenilin 1	12	83734926	83781869	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:109284	Psen2	presenilin 2	1	180054569	180091003	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1347249	Psg16	pregnancy specific glycoprotein 16	7	16807965	16867375	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1347251	Psg18	pregnancy specific glycoprotein 18	7	18079669	18088963	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1891352	Psg20	pregnancy-specific glycoprotein 20	7	18408032	18420110	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1891354	Psg22	pregnancy-specific glycoprotein 22	7	18452015	18461173	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1891361	Psg29	pregnancy-specific glycoprotein 29	7	16937402	16949681	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97795	Ptger3	prostaglandin E receptor 3 (subtype EP3)	3	157272459	157350392	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97804	Ptn	pleiotrophin	6	36691859	36787114	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:104574	Ptprj	protein tyrosine phosphatase, receptor type, J	2	90260098	90410991	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:103310	Ptprk	protein tyrosine phosphatase, receptor type, K	10	27950816	28473393	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1321152	Ptprt	protein tyrosine phosphatase, receptor type, T	2	161363910	162503067	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:107741	Pvr	poliovirus receptor	7	19637503	19655068	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1916925	Pxdn	peroxidasin	12	29987607	30067657	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1927243	Rala	v-ral simian leukemia viral oncogene A (ras related)	13	18055160	18118802	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1858418	Ramp1	receptor (calcitonin) activity modifying protein 1	1	91107544	91152918	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1859650	Ramp2	receptor (calcitonin) activity modifying protein 2	11	101137160	101139076	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1860292	Ramp3	receptor (calcitonin) activity modifying protein 3	11	6608521	6627475	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2442789	Rc3h2	ring finger and CCCH-type zinc finger domains 2	2	37260081	37312915	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1915080	Rer1	retention in endoplasmic reticulum sorting receptor 1	4	155158567	155170839	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2679262	Rgma	repulsive guidance molecule family member A	7	73025268	73069647	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1274781	Robo1	roundabout guidance receptor 1	16	72105194	72842983	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1890110	Robo2	roundabout guidance receptor 2	16	73688727	74208713	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1347520	Ror1	receptor tyrosine kinase-like orphan receptor 1	4	99952988	100301962	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13	53263353	53440160	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97999	Ros1	Ros1 proto-oncogene	10	51921817	52071340	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1270849	Rps6kb1	ribosomal protein S6 kinase, polypeptide 1	11	86389697	86435631	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1922667	Rspo2	R-spondin 2	15	42884190	43034222	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:107612	Rtn2	reticulon 2 (Z-band associated protein)	7	19016549	19030085	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2136886	Rtn4r	reticulon 4 receptor	16	17945506	17970272	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2685450	Rtp1	receptor transporter protein 1	16	23247883	23252710	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2685451	Rtp2	receptor transporter protein 2	16	23744298	23749544	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:893578	Scarb1	scavenger receptor class B, member 1	5	125354151	125418158	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98251	Scn5a	sodium channel, voltage-gated, type V, alpha	9	119312474	119408082	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1928765	Scube2	signal peptide, CUB domain, EGF-like 2	7	109397897	109464886	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:3045253	Scube3	signal peptide, CUB domain, EGF-like 3	17	28361115	28393828	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1349165	Sdc2	syndecan 2	15	32920869	33034867	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1349163	Sdc3	syndecan 3	4	130519848	130553629	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1349164	Sdc4	syndecan 4	2	164266167	164285512	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1338032	Sema6c	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	3	95067768	95081335	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2387661	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	2	123931889	124509690	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:97298	Septin2	septin 2	1	93406671	93437455	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:107173	Serpinf2	serine (or cysteine) peptidase inhibitor, clade F, member 2	11	75322562	75330327	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:892014	Sfrp1	secreted frizzled-related protein 1	8	23901518	23939648	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:892010	Sfrp4	secreted frizzled-related protein 4	13	19807345	19816995	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98297	Shh	sonic hedgehog	5	28661838	28672099	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2443256	Siglech	sialic acid binding Ig-like lectin H	7	55417926	55428673	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:108563	Sirpa	signal-regulatory protein alpha	2	129434755	129474148	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:105083	Slc1a1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	19	28812535	28891360	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:101931	Slc1a2	solute carrier family 1 (glial high affinity glutamate transporter), member 2	2	102489004	102621129	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:99917	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	15	8663608	8740248	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:96955	Slc3a2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	19	8684246	8700733	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:109393	Slc4a1	solute carrier family 4 (anion exchanger), member 1	11	102239646	102256107	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1927555	Slc4a4	solute carrier family 4 (anion exchanger), member 4	5	89034345	89387512	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:95627	Slc6a1	solute carrier family 6 (neurotransmitter transporter, GABA), member 1	6	114259596	114294491	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1270850	Slc6a2	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	8	93687100	93728295	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:94862	Slc6a3	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	13	73684866	73726791	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1347355	Slc7a11	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11	3	50319385	50403947	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:102462	Slc9a1	solute carrier family 9 (sodium/hydrogen exchanger), member 1	4	133097022	133151013	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1345279	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	15	100285779	100322090	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:103150	Slc12a1	solute carrier family 12, member 1	2	124994430	125071922	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2444594	Slc26a9	solute carrier family 26, member 9	1	131671760	131699242	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1194488	Slc32a1	solute carrier family 32 (GABA vesicular transporter), member 1	2	158452687	158457668	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1345284	Slc34a1	solute carrier family 34 (sodium phosphate), member 1	13	55547435	55562508	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1353616	Slc46a2	solute carrier family 46, member 2	4	59905899	59915056	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1351867	Slco3a1	solute carrier organic anion transporter family, member 3a1	7	73925167	74204528	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1315205	Slit2	slit guidance ligand 2	5	48140480	48465075	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2679447	Slitrk3	SLIT and NTRK-like family, member 3	3	72954598	72965136	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2443198	Slitrk6	SLIT and NTRK-like family, member 6	14	110986012	110992581	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1916109	Smim1	small integral membrane protein 1	4	154104927	154110550	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1202296	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	9	41876016	42035593	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1338015	Sort1	sortilin 1	3	108191398	108268827	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1925378	Spag11a	sperm associated antigen 11A	8	19207902	19209594	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98373	Sparc	secreted acidic cysteine rich glycoprotein	11	55284985	55310906	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98387	Sptb	spectrin beta, erythrocytic	12	76627262	76757321	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1916042	Srpx2	sushi-repeat-containing protein, X-linked 2	X	132809175	132833195	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2153816	Strc	stereocilin	2	121193729	121211851	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:108059	Stx2	syntaxin 2	5	129061621	129085638	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:893577	Stx4a	syntaxin 4A (placental)	7	127439832	127450160	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1934135	Sucnr1	succinate receptor 1	3	59989290	59994987	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2138563	Sulf1	sulfatase 1	1	12762501	12931416	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1919293	Sulf2	sulfatase 2	2	165915819	165997603	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1344347	Synj2bp	synaptojanin 2 binding protein	12	81544715	81579685	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98475	Tacr1	tachykinin receptor 1	6	82379315	82537085	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98658	Tdgf1	teratocarcinoma-derived growth factor 1	9	110768676	110775226	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:109574	Tectb	tectorin beta	19	55169165	55184745	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98664	Tek	TEK receptor tyrosine kinase	4	94627526	94763213	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1095418	Tfpi	tissue factor pathway inhibitor	2	84263199	84307119	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98724	Tgfa	transforming growth factor alpha	6	86172205	86252701	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98725	Tgfb1	transforming growth factor, beta 1	7	25386427	25404502	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98726	Tgfb2	transforming growth factor, beta 2	1	186354989	186438186	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98727	Tgfb3	transforming growth factor, beta 3	12	86103519	86125815	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98728	Tgfbr1	transforming growth factor, beta receptor I	4	47353222	47414926	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:3833469	Tgfbr3l	transforming growth factor, beta receptor III-like	8	4298214	4301423	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1929096	Thsd1	thrombospondin, type I, domain 1	8	22717329	22751350	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:3642260	Tigit	T cell immunoreceptor with Ig and ITIM domains	16	43469230	43484509	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2159681	Timd2	T cell immunoglobulin and mucin domain containing 2	11	46559787	46597888	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98753	Timp2	tissue inhibitor of metalloproteinase 2	11	118191887	118246237	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98759	Tjp1	tight junction protein 1	7	64945913	65177529	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1341872	Tjp2	tight junction protein 2	19	24071869	24202394	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1351650	Tjp3	tight junction protein 3	10	81109041	81127415	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2156367	Tlr3	toll-like receptor 3	8	45848702	45864112	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2441680	Tmem8b	transmembrane protein 8B	4	43668971	43692668	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1921591	Tmem102	transmembrane protein 102	11	69694429	69696450	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2385221	Tmprss11d	transmembrane protease, serine 11d	5	86450713	86521246	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2442348	Tmprss11f	transmembrane protease, serine 11f	5	86669757	86780283	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2442418	Tmx3	thioredoxin-related transmembrane protein 3	18	90528278	90561391	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1314884	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a	6	125326686	125339446	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1341090	Tnfrsf10b	tumor necrosis factor receptor superfamily, member 10b	14	70004921	70021860	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1351484	Tnfrsf12a	tumor necrosis factor receptor superfamily, member 12a	17	23894419	23896423	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2651928	Tnfrsf26	tumor necrosis factor receptor superfamily, member 26	7	143161422	143181690	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:104511	Tnfsf4	tumor necrosis factor (ligand) superfamily, member 4	1	161223009	161245777	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2673064	Tnfsf18	tumor necrosis factor (ligand) superfamily, member 18	1	161322226	161332859	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2665790	Tnn	tenascin N	1	159912599	159981150	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:99516	Tnr	tenascin R	1	159351339	159759299	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98813	Tpo	thyroid peroxidase	12	30104658	30182623	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1918576	Treml1	triggering receptor expressed on myeloid cells-like 1	17	48666944	48674204	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2147038	Treml2	triggering receptor expressed on myeloid cells-like 2	17	48606526	48619561	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1923239	Treml4	triggering receptor expressed on myeloid cells-like 4	17	48571323	48582388	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98821	Trf	transferrin	9	103086075	103107485	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98824	Trhr	thyrotropin releasing hormone receptor	15	44059531	44099308	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:109525	Trpc4	transient receptor potential cation channel, subfamily C, member 4	3	54063456	54225892	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1341836	Trpv2	transient receptor potential cation channel, subfamily V, member 2	11	62465312	62491131	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1926945	Trpv4	transient receptor potential cation channel, subfamily V, member 4	5	114760213	114796482	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2384918	Tspan8	tetraspanin 8	10	115652737	115685798	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1196325	Tspan14	tetraspanin 14	14	40628402	40688764	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1917673	Tspan15	tetraspanin 15	10	62021175	62067030	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1350360	Tspan32	tetraspanin 32	7	142558644	142573223	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1919012	Tspan33	tetraspanin 33	6	29694221	29718558	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2671932	Tspear	thrombospondin type laminin G domain and EAR repeats	10	77522403	77722855	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:104294	Tyro3	TYRO3 protein tyrosine kinase 3	2	119628221	119648585	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1277211	Tyrobp	TYRO protein tyrosine kinase binding protein	7	30113207	30117007	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:102674	Umod	uromodulin	7	119061931	119078485	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2389364	Unc5d	unc-5 netrin receptor D	8	29136745	29709664	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98911	Upk1a	uroplakin 1A	7	30302517	30312159	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1928898	Usp14	ubiquitin specific peptidase 14	18	9993615	10030149	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1313276	Vamp1	vesicle-associated membrane protein 1	6	125192544	125199269	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1321389	Vamp3	vesicle-associated membrane protein 3	4	151131762	151142410	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1858730	Vamp4	vesicle-associated membrane protein 4	1	162398084	162426651	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1858622	Vamp5	vesicle-associated membrane protein 5	6	72345777	72357451	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1096399	Vamp7	vesicle-associated membrane protein 7	X	syntenic		GRCm39	null	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1336882	Vamp8	vesicle-associated membrane protein 8	6	72362204	72367650	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2177651	Vasn	vasorin	16	4457805	4468666	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:102889	Vcan	versican	13	89803431	89890628	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:103178	Vegfa	vascular endothelial growth factor A	17	46327919	46343295	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98935	Vldlr	very low density lipoprotein receptor	19	27193884	27231631	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2684968	Wfdc6a	WAP four-disulfide core domain 6A	2	164421439	164427367	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:1344332	Wif1	Wnt inhibitory factor 1	10	120869909	120936547	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98953	Wnt1	wingless-type MMTV integration site family, member 1	15	98687738	98691711	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98956	Wnt3a	wingless-type MMTV integration site family, member 3A	11	59138862	59181577	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98957	Wnt4	wingless-type MMTV integration site family, member 4	4	137004946	137026812	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98958	Wnt5a	wingless-type MMTV integration site family, member 5A	14	28226707	28249405	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98959	Wnt5b	wingless-type MMTV integration site family, member 5B	6	119409492	119521308	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98960	Wnt6	wingless-type MMTV integration site family, member 6	1	74811051	74824481	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98961	Wnt7a	wingless-type MMTV integration site family, member 7A	6	91340963	91388335	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:98962	Wnt7b	wingless-type MMTV integration site family, member 7B	15	85419638	85466022	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2443415	Zpld1	zona pellucida like domain containing 1	16	55045538	55118349	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:3702974	Zpld2	zona pellucida like domain containing 2	4	133918115	133930315	GRCm39	-	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:2444286	Zzef1	zinc finger, ZZ-type with EF hand domain 1	11	72687052	72817946	GRCm39	+	Component	cell surface (term ID: GO:0009986)
protein coding gene	MGI:99607	Abca1	ATP-binding cassette, sub-family A (ABC1), member 1	4	53030787	53159895	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:97568	Abcb1b	ATP-binding cassette, sub-family B (MDR/TAP), member 1B	5	8848147	8916314	GRCm39	+	Component (subterm)	external side of apical plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2443111	Abcc4	ATP-binding cassette, sub-family C (CFTR/MRP), member 4	14	118720104	118943631	GRCm39	-	Component (subterm)	external side of apical plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:107704	Abcg1	ATP binding cassette subfamily G member 1	17	31276668	31336958	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1347061	Abcg2	ATP binding cassette subfamily G member 2 (Junior blood group)	6	58561476	58669436	GRCm39	+	Component (subterm)	external side of apical plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:87874	Ace	angiotensin I converting enzyme (peptidyl-dipeptidase A) 1	11	105858774	105880790	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:1891697	Ackr2	atypical chemokine receptor 2	9	121727421	121740140	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:109562	Ackr3	atypical chemokine receptor 3	1	90131702	90143446	GRCm39	+	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
protein coding gene	MGI:2181676	Ackr4	atypical chemokine receptor 4	9	103974881	104003842	GRCm39	-	Component (subterm)	external side of plasma membrane (ancestor term ID: GO:0009986)
