Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:95994	Selenos	selenoprotein S	7	65729397	65739153	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1916477	Selenot	selenoprotein T	3	58484057	58500554	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98279	Sell	selectin, lymphocyte	1	163889556	163908354	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:98280	Selp	selectin, platelet	1	163942833	163977595	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:106689	Selplg	selectin, platelet (p-selectin) ligand	5	113956597	113970705	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107560	Sema4a	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A	3	88343266	88368489	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107559	Sema4b	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B	7	79836589	79876275	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:109252	Sema4c	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	1	36587720	36597430	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:109244	Sema4d	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D	13	51839565	51947783	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1340055	Sema4f	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain	6	82888866	82916750	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1347047	Sema4g	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G	19	44977540	44991836	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107556	Sema5a	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A	15	32244959	32696487	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107555	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	16	35361517	35484631	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1203727	Sema6a	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A	18	47378321	47504267	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1202889	Sema6b	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B	17	56430085	56447343	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1338032	Sema6c	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C	3	95067768	95081335	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2387661	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	2	123931889	124509690	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2447813	Serac1	serine active site containing 1	17	6092471	6130016	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1926228	Serinc1	serine incorporator 1	10	57391870	57408625	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919132	Serinc2	serine incorporator 2	4	130147289	130172993	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1349457	Serinc3	serine incorporator 3	2	163465192	163487051	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2441842	Serinc4	serine incorporator 4	2	121281658	121287245	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444223	Serinc5	serine incorporator 5	13	92747646	92848455	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:92638	Serp1	stress-associated endoplasmic reticulum protein 1	3	58429390	58433305	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919911	Serp2	stress-associated endoplasmic reticulum protein family member 2	14	76770254	76794329	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3607715	Sertm1	serine rich and transmembrane domain containing 1	3	54804489	54823308	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:104745	Sez6	seizure related gene 6	11	77821626	77869874	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1935121	Sez6l	seizure related 6 homolog like	5	112567017	112725051	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2385295	Sez6l2	seizure related 6 homolog like 2	7	126549735	126569778	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1917362	Sft2d2	SFT2 domain containing 2	1	165001906	165022007	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1914408	Sft2d3	SFT2 domain containing 3	18	32042151	32044877	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2137677	Sfxn1	sideroflexin 1	13	54225888	54262361	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2137678	Sfxn2	sideroflexin 2	19	46561798	46585340	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2137679	Sfxn3	sideroflexin 3	19	45035942	45044822	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2137680	Sfxn4	sideroflexin 4	19	60825715	60849917	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2137681	Sfxn5	sideroflexin 5	6	85190031	85310404	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:894698	Sgca	sarcoglycan, alpha (dystrophin-associated glycoprotein)	11	94853617	94867153	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1346523	Sgcb	sarcoglycan, beta (dystrophin-associated glycoprotein)	5	73790092	73805080	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1346525	Sgcd	sarcoglycan, delta (dystrophin-associated glycoprotein)	11	46861904	47880309	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1329042	Sgce	sarcoglycan, epsilon	6	4674350	4747204	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1346524	Sgcg	sarcoglycan, gamma (dystrophin-associated glycoprotein)	14	61456564	61495939	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2388820	Sgcz	sarcoglycan zeta	8	37989452	39128662	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444110	Sgms1	sphingomyelin synthase 1	19	32100127	32367114	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921692	Sgms2	sphingomyelin synthase 2	3	131112634	131197172	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1261415	Sgpl1	sphingosine phosphate lyase 1	10	60934421	60983463	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2135760	Sgpp1	sphingosine-1-phosphate phosphatase 1	12	75761023	75782503	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3589109	Sgpp2	sphingosine-1-phosphate phosphatase 2	1	78286982	78396926	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444716	Shisa2	shisa family member 2	14	59862757	59869109	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3041225	Shisa3	shisa family member 3	5	67765226	67771330	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1924802	Shisa4	shisa family member 4	1	135299194	135302801	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1915044	Shisa5	shisa family member 5	9	108867633	108886845	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919551	Shisal1	shisa like 1	15	84263404	84331298	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3651644	Shisal2a	shisa like 2A	4	108224974	108240546	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1925053	Shisal2b	shisa like 2B	13	104981791	105000401	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443155	Sidt1	SID1 transmembrane family, member 1	16	44060543	44153559	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2446134	Sidt2	SID1 transmembrane family, member 2	9	45849155	45866556	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1344402	Sigirr	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain	7	140671088	140680485	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99668	Siglec1	sialic acid binding Ig-like lectin 1, sialoadhesin	2	130911140	130928685	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1932475	Siglece	sialic acid binding Ig-like lectin E	7	43300494	43309585	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2681107	Siglecf	sialic acid binding Ig-like lectin F	7	43000765	43008955	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443630	Siglecg	sialic acid binding Ig-like lectin G	7	43057628	43067782	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1195268	Sigmar1	sigma non-opioid intracellular receptor 1	4	41738493	41741359	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:108563	Sirpa	signal-regulatory protein alpha	2	129434755	129474148	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1889342	Sit1	suppression inducing transmembrane adaptor 1	4	43482083	43483709	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3649627	Skint1	selection and upkeep of intraepithelial T cells 1	4	111863466	111886735	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3649629	Skint2	selection and upkeep of intraepithelial T cells 2	4	112470795	112509445	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3045331	Skint3	selection and upkeep of intraepithelial T cells 3	4	112089442	112157665	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444425	Skint4	selection and upkeep of intraepithelial T cells 4	4	111929213	112025273	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3650151	Skint5	selection and upkeep of intraepithelial T cells 5	4	113335088	113856700	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3649262	Skint6	selection and upkeep of intraepithelial T cells 6	4	112661813	113144170	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3041190	Skint7	selection and upkeep of intraepithelial T cells 7	4	111830120	111845420	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3651523	Skint8	selection and upkeep of intraepithelial T cells 8	4	111776643	111807558	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3045341	Skint9	selection and upkeep of intraepithelial T cells 9	4	112243166	112291182	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685416	Skint10	selection and upkeep of intraepithelial T cells 10	4	112568344	112632063	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685415	Skint11	selection and upkeep of intraepithelial T cells 11	4	114020581	114102225	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1351314	Slamf1	signaling lymphocytic activation molecule family member 1	1	171594700	171628752	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1353620	Slamf6	SLAM family member 6	1	171745002	171776525	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1922595	Slamf7	SLAM family member 7	1	171459971	171480603	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921998	Slamf8	SLAM family member 8	1	172409325	172418135	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923692	Slamf9	SLAM family member 9	1	172302927	172305976	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:105083	Slc1a1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	19	28812535	28891360	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99917	Slc1a3	solute carrier family 1 (glial high affinity glutamate transporter), member 3	15	8663608	8740248	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2135601	Slc1a4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	11	20252180	20282713	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:105305	Slc1a5	solute carrier family 1 (neutral amino acid transporter), member 5	7	16515265	16532199	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95755	Slc2a1	solute carrier family 2 (facilitated glucose transporter), member 1	4	118965942	118994527	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1095438	Slc2a2	solute carrier family 2 (facilitated glucose transporter), member 2	3	28752052	28782510	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95757	Slc2a3	solute carrier family 2 (facilitated glucose transporter), member 3	6	122704768	122778599	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95758	Slc2a4	solute carrier family 2 (facilitated glucose transporter), member 4	11	69833365	69839014	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1928369	Slc2a5	solute carrier family 2 (facilitated glucose transporter), member 5	4	150203801	150228625	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443286	Slc2a6	solute carrier family 2 (facilitated glucose transporter), member 6	2	26911375	26918010	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1860103	Slc2a8	solute carrier family 2, (facilitated glucose transporter), member 8	2	32863002	32872095	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2152844	Slc2a9	solute carrier family 2 (facilitated glucose transporter), member 9	5	38506616	38660486	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2156687	Slc2a10	solute carrier family 2 (facilitated glucose transporter), member 10	2	165345817	165361837	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3052471	Slc2a12	solute carrier family 2 (facilitated glucose transporter), member 12	10	22520910	22580184	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2146030	Slc2a13	solute carrier family 2 (facilitated glucose transporter), member 13	15	91151899	91457464	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1195264	Slc3a1	solute carrier family 3, member 1	17	85335804	85371664	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:96955	Slc3a2	solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2	19	8684246	8700733	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:109393	Slc4a1	solute carrier family 4 (anion exchanger), member 1	11	102239646	102256107	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:109351	Slc4a2	solute carrier family 4 (anion exchanger), member 2	5	24628939	24645945	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:109350	Slc4a3	solute carrier family 4 (anion exchanger), member 3	1	75522688	75536075	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927555	Slc4a4	solute carrier family 4 (anion exchanger), member 4	5	89034345	89387512	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2443878	Slc4a7	solute carrier family 4, sodium bicarbonate cotransporter, member 7	14	7669819	7766808	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1928745	Slc4a8	solute carrier family 4 (anion exchanger), member 8	15	100659628	100721849	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2150150	Slc4a10	solute carrier family 4, sodium bicarbonate cotransporter-like, member 10	2	61876806	62157074	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2138987	Slc4a11	solute carrier family 4, sodium bicarbonate transporter-like, member 11	2	130526033	130539439	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:107678	Slc5a1	solute carrier family 5 (sodium/glucose cotransporter), member 1	5	33261563	33320043	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2181411	Slc5a2	solute carrier family 5 (sodium/glucose cotransporter), member 2	7	127864855	127871602	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1858226	Slc5a3	solute carrier family 5 (inositol transporters), member 3	16	91855210	91884361	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927848	Slc5a4a	solute carrier family 5, member 4a	10	75983285	76025099	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1890478	Slc5a4b	solute carrier family 5 (neutral amino acid transporters, system A), member 4b	10	75894452	75946852	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2149330	Slc5a5	solute carrier family 5 (sodium iodide symporter), member 5	8	71335533	71345401	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2660847	Slc5a6	solute carrier family 5 (sodium-dependent vitamin transporter), member 6	5	31193380	31206268	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1927126	Slc5a7	solute carrier family 5 (choline transporter), member 7	17	54580618	54606062	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2384916	Slc5a8	solute carrier family 5 (iodide transporter), member 8	10	88721854	88765377	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2140201	Slc5a9	solute carrier family 5 (sodium/glucose cotransporter), member 9	4	111732571	111759993	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1926089	Slc5a10	solute carrier family 5 (sodium/glucose cotransporter), member 10	11	61563608	61611641	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1919316	Slc5a11	solute carrier family 5 (sodium/glucose cotransporter), member 11	7	122814003	122872476	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2138890	Slc5a12	solute carrier family 5 (sodium/glucose cotransporter), member 12	2	110427643	110478124	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1270850	Slc6a2	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	8	93687100	93728295	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95628	Slc6a12	solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12	6	121320035	121342734	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95629	Slc6a13	solute carrier family 6 (neurotransmitter transporter, GABA), member 13	6	121277184	121314680	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1890216	Slc6a14	solute carrier family 6 (neurotransmitter transporter), member 14	X	21581139	21608597	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2143484	Slc6a15	solute carrier family 6 (neurotransmitter transporter), member 15	10	103203644	103255238	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2442535	Slc6a17	solute carrier family 6 (neurotransmitter transporter), member 17	3	107374864	107425334	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1336892	Slc6a18	solute carrier family 6 (neurotransmitter transporter), member 18	13	73809871	73826142	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921588	Slc6a19	solute carrier family 6 (neurotransmitter transporter), member 19	13	73827864	73848899	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2143217	Slc6a20a	solute carrier family 6 (neurotransmitter transporter), member 20A	9	123465972	123507897	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1336891	Slc6a20b	solute carrier family 6 (neurotransmitter transporter), member 20B	9	123422888	123461603	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:88117	Slc7a1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	5	148264220	148336714	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:99828	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	8	41315404	41375107	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1100521	Slc7a3	solute carrier family 7 (cationic amino acid transporter, y+ system), member 3	X	100122816	100129626	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2146512	Slc7a4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4	16	17389882	17394754	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1298205	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	8	122607885	122634425	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2142598	Slc7a6	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6	8	106895489	106925338	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1337120	Slc7a7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	14	54606899	54655237	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1355323	Slc7a8	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8	14	54959672	55019343	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1353656	Slc7a9	solute carrier family 7 (cationic amino acid transporter, y+ system), member 9	7	35148221	35165461	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1858261	Slc7a10	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10	7	34885810	34900539	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1347355	Slc7a11	solute carrier family 7 (cationic amino acid transporter, y+ system), member 11	3	50319385	50403947	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921337	Slc7a13	solute carrier family 7, (cationic amino acid transporter, y+ system) member 13	4	19818727	19842213	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3040688	Slc7a14	solute carrier family 7 (cationic amino acid transporter, y+ system), member 14	3	31257007	31364527	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:102462	Slc9a1	solute carrier family 9 (sodium/hydrogen exchanger), member 1	4	133097022	133151013	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:105064	Slc9a3	solute carrier family 9 (sodium/hydrogen exchanger), member 3	13	74269576	74317561	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:105074	Slc9a4	solute carrier family 9 (sodium/hydrogen exchanger), member 4	1	40619241	40669885	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2444530	Slc9a7	solute carrier family 9 (sodium/hydrogen exchanger), member 7	X	19971993	20158046	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1924281	Slc9a8	solute carrier family 9 (sodium/hydrogen exchanger), member 8	2	167263632	167318920	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2679732	Slc9a9	solute carrier family 9 (sodium/hydrogen exchanger), member 9	9	94551962	95112498	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1921696	Slc9b1	solute carrier family 9, subfamily B (NHA1, cation proton antiporter 1), member 1	3	135053790	135103588	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2140077	Slc9b2	solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2	3	135013083	135048606	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685456	Slc9c1	solute carrier family 9, subfamily C (Na+-transporting carboxylic acid decarboxylase), member 1	16	45355672	45427364	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:97379	Slc10a1	solute carrier family 10 (sodium/bile acid cotransporter family), member 1	12	80999959	81015479	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1201406	Slc10a2	solute carrier family 10, member 2	8	5133219	5155287	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:95048	Slc10a3	solute carrier family 10 (sodium/bile acid cotransporter family), member 3	X	73412823	73416955	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:3606480	Slc10a4	solute carrier family 10 (sodium/bile acid cotransporter family), member 4	5	73164247	73170298	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:2685251	Slc10a5	solute carrier family 10 (sodium/bile acid cotransporter family), member 5	3	10396794	10400716	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1923000	Slc10a6	solute carrier family 10 (sodium/bile acid cotransporter family), member 6	5	103753577	103777269	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1924025	Slc10a7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	8	79235975	79460632	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1345275	Slc11a1	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1	1	74414354	74425221	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1345279	Slc11a2	solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	15	100285779	100322090	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:103150	Slc12a1	solute carrier family 12, member 1	2	124994430	125071922	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:101924	Slc12a2	solute carrier family 12, member 2	18	58011750	58079893	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:108114	Slc12a3	solute carrier family 12, member 3	8	95055829	95092842	GRCm39	+	Component	integral component of membrane (term ID: GO:0016021)
protein coding gene	MGI:1309465	Slc12a4	solute carrier family 12, member 4	8	106670222	106692729	GRCm39	-	Component	integral component of membrane (term ID: GO:0016021)
