Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:1926321	Postn	periostin, osteoblast specific factor	3	54268530	54298458	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917029	Pphln1	periphilin 1	15	93296231	93389391	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1927072	Ppp1r15a	protein phosphatase 1, regulatory subunit 15A	7	45172341	45175692	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1930009	Ppp2r3c	protein phosphatase 2, regulatory subunit B'', gamma	12	55327594	55350024	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1349475	Ppp2r5c	protein phosphatase 2, regulatory subunit B', gamma	12	110413554	110549496	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1298204	Ppt1	palmitoyl-protein thioesterase 1	4	122730035	122752968	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3649529	Prcd	photoreceptor disc component	11	116544603	116559224	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107628	Prdm2	PR domain containing 2, with ZNF domain	4	142833961	142939560	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2441932	Prepl	prolyl endopeptidase-like	17	85370898	85397669	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1336173	Prkaa2	protein kinase, AMP-activated, alpha 2 catalytic subunit	4	104887071	104967087	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97592	Prkaca	protein kinase, cAMP dependent, catalytic, alpha	8	84699622	84723072	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:99879	Prkd1	protein kinase D1	12	50388014	50695881	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2141917	Prkd2	protein kinase D2	7	16576827	16604386	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:108174	Prkg1	protein kinase, cGMP-dependent, type I	19	30541889	31742433	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1351645	Prmt5	protein arginine N-methyltransferase 5	14	54744639	54754927	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97769	Prnp	prion protein	2	131751848	131780349	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97771	Proc	protein C	18	32256179	32272623	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1916106	Prrc1	proline-rich coiled-coil 1	18	57487813	57526028	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1920731	Prss59	protease, serine 59	6	40897371	40917491	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1925004	Prune2	prune homolog 2	19	16933482	17201296	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3528383	Pskh1	protein serine kinase H1	8	106627106	106658434	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1860263	Psmg1	proteasome (prosome, macropain) assembly chaperone 1	16	95781133	95792160	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:105373	Ptch1	patched 1	13	63656142	63721274	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:99261	Ptgds	prostaglandin D2 synthase (brain)	2	25356721	25360058	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1277114	Ptgfrn	prostaglandin F2 receptor negative regulator	3	100947548	101017594	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97797	Ptgs1	prostaglandin-endoperoxide synthase 1	2	36120438	36142284	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97800	Pthlh	parathyroid hormone-like peptide	6	147153607	147165511	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:102765	Ptprn	protein tyrosine phosphatase, receptor type, N	1	75223671	75241146	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1914735	Pwp1	PWP1 homolog, endonuclein	10	85707695	85724967	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2442444	Pxylp1	2-phosphoxylose phosphatase 1	9	96705389	96774722	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1914619	Qpctl	glutaminyl-peptide cyclotransferase-like	7	18874142	18883121	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2387194	Qsox2	quiescin Q6 sulfhydryl oxidase 2	2	26099136	26127411	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1923558	Rab1b	RAB1B, member RAS oncogene family	19	5149235	5157024	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917158	Rab3b	RAB3B, member RAS oncogene family	4	108736267	108800521	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2445001	Rab3gap1	RAB3 GTPase activating protein subunit 1	1	127796510	127871605	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:105933	Rab3ip	RAB3A interacting protein	10	116741685	116786361	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:105068	Rab7	RAB7, member RAS oncogene family	6	87976088	88022252	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2442295	Rab7b	RAB7B, member RAS oncogene family	1	131616433	131643177	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:96960	Rab8a	RAB8A, member RAS oncogene family	8	72915044	72935210	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1890695	Rab9	RAB9, member RAS oncogene family	X	165240249	165262863	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:105066	Rab10	RAB10, member RAS oncogene family	12	3297428	3359969	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1858202	Rab11a	RAB11A, member RAS oncogene family	9	64622582	64645038	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:99425	Rab11b	RAB11B, member RAS oncogene family	17	33961458	33979460	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1098586	Rab11fip5	RAB11 family interacting protein 5 (class I)	6	85311944	85351616	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894284	Rab12	RAB12, member RAS oncogene family	17	66801507	66826665	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1927232	Rab13	RAB13, member RAS oncogene family	3	90121022	90133694	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1915615	Rab14	RAB14, member RAS oncogene family	2	35070217	35091132	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1916865	Rab15	RAB15, member RAS oncogene family	12	76844734	76869532	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:102790	Rab18	RAB18, member RAS oncogene family	18	6765167	6791606	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:102789	Rab20	RAB20, member RAS oncogene family	8	11503518	11528710	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1858203	Rab25	RAB25, member RAS oncogene family	3	88449335	88455586	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1861441	Rab27a	RAB27A, member RAS oncogene family	9	72952136	73004911	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1931295	Rab27b	RAB27B, member RAS oncogene family	18	70112202	70274676	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2385107	Rab29	RAB29, member RAS oncogene family	1	131794962	131800625	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1915094	Rab32	RAB32, member RAS oncogene family	10	10420783	10433951	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:109493	Rab33a	RAB33A, member RAS oncogene family	X	47608162	47619109	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1330805	Rab33b	RAB33B, member RAS oncogene family	3	51391387	51403649	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1924127	Rab36	RAB36, member RAS oncogene family	10	74872890	74890580	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1929945	Rab37	RAB37, member RAS oncogene family	11	114982257	115053062	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1919683	Rab38	RAB38, member RAS oncogene family	7	88079481	88140780	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2183451	Rab40b	Rab40B, member RAS oncogene family	11	121246951	121279077	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2183454	Rab40c	Rab40C, member RAS oncogene family	17	26101088	26138688	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917084	Rab43	RAB43, member RAS oncogene family	6	87765835	87789146	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1201692	Rabac1	Rab acceptor 1 (prenylated)	7	24669175	24672153	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1352507	Rabgap1l	RAB GTPase activating protein 1-like	1	160046744	160620781	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:105126	Rad23a	RAD23 homolog A, nucleotide excision repair protein	8	85561540	85567361	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97847	Raf1	v-raf-leukemia viral oncogene 1	6	115595530	115653596	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:109338	Rap1gap	Rap1 GTPase-activating protein	4	137392037	137457172	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:99422	Rapsn	receptor-associated protein of the synapse	2	90865965	90876074	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1314635	Rasgrp1	RAS guanyl releasing protein 1	2	117110464	117173358	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917153	Rasip1	Ras interacting protein 1	7	45276961	45288516	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2442060	Rassf2	Ras association (RalGDS/AF-6) domain family member 2	2	131834770	131872336	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1922832	Relch	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing	1	105591570	105682856	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1915080	Rer1	retention in endoplasmic reticulum sorting receptor 1	4	155158567	155170839	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1098222	Resp18	regulated endocrine-specific protein 18	1	75248843	75255059	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913520	Retreg1	reticulophagy regulator 1	15	25843266	25973773	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894275	Rfng	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	11	120671572	120675033	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1354730	Rgs6	regulator of G-protein signaling 6	12	82663325	83208835	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1929866	Rgs20	regulator of G-protein signaling 20	1	4979799	5140508	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97912	Rheb	Ras homolog enriched in brain	5	25007821	25047359	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:97914	Rho	rhodopsin	6	115908709	115916997	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1920546	Rhobtb3	Rho-related BTB domain containing 3	13	76017656	76092044	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1916831	Rhou	ras homolog family member U	8	124380668	124390619	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1922937	Ripor1	RHO family interacting cell polarization regulator 1	8	106331887	106348851	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:108054	Rit2	Ras-like without CAAX 2	18	31107367	31450181	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2147043	Rmdn2	regulator of microtubule dynamics 2	17	79919292	80000621	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921444	Rnd3	Rho family GTPase 3	2	51020451	51039123	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1261771	Rnf24	ring finger protein 24	2	131140408	131194812	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1916117	Rnf122	ring finger protein 122	8	31601848	31621510	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1914139	Rnf128	ring finger protein 128	X	138464089	138573894	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2677436	Rnf133	ring finger protein 133	6	23648868	23650304	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1344401	Rnf144a	ring finger protein 144A	12	26356793	26465263	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1918550	Rnf148	ring finger protein 148	6	23653897	23655135	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2384902	Rnpep	arginyl aminopeptidase (aminopeptidase B)	1	135190450	135211822	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18	10064401	10182045	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1277953	Rp2	retinitis pigmentosa 2 homolog	X	20230720	20271892	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1344037	Rpgr	retinitis pigmentosa GTPase regulator	X	10024455	10083034	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:102788	Rph3a	rabphilin 3A	5	121078562	121148155	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:98105	Rps12	ribosomal protein S12	10	23661081	23663173	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1914172	Rras2	related RAS viral (r-ras) oncogene 2	7	113646017	113717016	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1929628	Rsad2	radical S-adenosyl methionine domain containing 2	12	26492745	26506451	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1339970	Rtn3	reticulon 3	19	7403266	7460646	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1919546	Rusc1	RUN and SH3 domain containing 1	3	88991288	89000618	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2384919	Rxylt1	ribitol xylosyltransferase 1	10	121916844	121933271	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1338917	S100a1	S100 calcium binding protein A1	3	90418341	90421637	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1338849	S100a3	S100 calcium binding protein A3	3	90491966	90510009	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:98230	Sar1a	secretion associated Ras related GTPase 1A	10	61516078	61529076	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913647	Sar1b	secretion associated Ras related GTPase 1B	11	51654514	51682752	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1309453	Sart1	squamous cell carcinoma antigen recognized by T cells 1	19	5427551	5438731	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444418	Scara3	scavenger receptor class A, member 3	14	66156843	66191384	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1355310	Scly	selenocysteine lyase	1	91226060	91248797	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1927654	Scoc	short coiled-coil protein	8	84161121	84185055	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1328308	Scrg1	scrapie responsive gene 1	8	57908957	57930619	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1931787	Scyl1	SCY1-like 1 (S. cerevisiae)	19	5808450	5821461	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1289172	Scyl2	SCY1-like 2 (S. cerevisiae)	10	89474583	89522147	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2385156	Sdcbp2	syndecan binding protein (syntenin) 2	2	151414542	151431925	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2384788	Sde2	SDE2 telomere maintenance homolog (S. pombe)	1	180678716	180695678	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:108079	Sdf4	stromal cell derived factor 4	4	156077329	156098067	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1928893	Sec1	secretory blood group 1	7	45327110	45343826	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921386	Sec14l1	SEC14-like lipid binding 1	11	117005994	117050094	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2139207	Sec16a	SEC16 homolog A, endoplasmic reticulum export factor	2	26299443	26335228	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2148802	Sec16b	SEC16 homolog B (S. cerevisiae)	1	157334303	157395995	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2450915	Sec23ip	Sec23 interacting protein	7	128346667	128386560	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1919907	Selenoh	selenoprotein H	2	84499559	84501052	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107898	Selenoi	selenoprotein I	5	30437579	30477425	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1931466	Selenok	selenoprotein K	14	29690337	29697031	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2149786	Selenom	selenoprotein M	11	3464684	3467351	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2387661	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	2	123931889	124509690	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1349457	Serinc3	serine incorporator 3	2	163465192	163487051	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444223	Serinc5	serine incorporator 5	13	92747646	92848455	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:891971	Serpina1a	serine (or cysteine) peptidase inhibitor, clade A, member 1A	12	103819848	103829821	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:891970	Serpina1b	serine (or cysteine) preptidase inhibitor, clade A, member 1B	12	103694415	103704448	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:891969	Serpina1c	serine (or cysteine) peptidase inhibitor, clade A, member 1C	12	103861185	103871146	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:891968	Serpina1d	serine (or cysteine) peptidase inhibitor, clade A, member 1D	12	103729853	103739851	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:891967	Serpina1e	serine (or cysteine) peptidase inhibitor, clade A, member 1E	12	103913190	103923156	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:106603	Serpinb9	serine (or cysteine) peptidase inhibitor, clade B, member 9	13	33187233	33201940	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894668	Serpinb9b	serine (or cysteine) peptidase inhibitor, clade B, member 9b	13	33211397	33224571	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894669	Serpinb9c	serine (or cysteine) peptidase inhibitor, clade B, member 9c	13	33333258	33343725	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894667	Serpinb9d	serine (or cysteine) peptidase inhibitor, clade B, member 9d	13	33376942	33387112	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894672	Serpinb9e	serine (or cysteine) peptidase inhibitor, clade B, member 9e	13	33433595	33444833	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:894671	Serpinb9f	serine (or cysteine) peptidase inhibitor, clade B, member 9f	13	33508060	33519353	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1919260	Serpinb9g	serine (or cysteine) peptidase inhibitor, clade B, member 9g	13	33668773	33679985	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3709608	Serpinb9h	serine (or cysteine) peptidase inhibitor, clade B, member 9h	13	33579656	33589128	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:3643293	Sfta2	surfactant associated 2	17	35960600	35961461	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1329042	Sgce	sarcoglycan, epsilon	6	4674350	4747204	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444110	Sgms1	sphingomyelin synthase 1	19	32100127	32367114	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921692	Sgms2	sphingomyelin synthase 2	3	131112634	131197172	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:107320	Sgsm1	small G protein signaling modulator 1	5	113391086	113458652	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1859730	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)	3	144389439	144426096	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913066	Sh3rf1	SH3 domain containing ring finger 1	8	61676906	61849105	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:98297	Shh	sonic hedgehog	5	28661838	28672099	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1921456	Sipa1l3	signal-induced proliferation-associated 1 like 3	7	29019797	29218066	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1925049	Sla2	Src-like-adaptor 2	2	156716071	156729161	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1096331	Slc1a6	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6	10	78616330	78650599	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444530	Slc9a7	solute carrier family 9 (sodium/hydrogen exchanger), member 7	X	19971993	20158046	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1924281	Slc9a8	solute carrier family 9 (sodium/hydrogen exchanger), member 8	2	167263632	167318920	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1924025	Slc10a7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	8	79235975	79460632	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1916559	Slc16a13	solute carrier family 16 (monocarboxylic acid transporters), member 13	11	70107615	70111890	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2143107	Slc22a13	solute carrier family 22 (organic cation transporter), member 13	9	119022040	119038164	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2677271	Slc24a5	solute carrier family 24, member 5	2	124910047	124930597	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444589	Slc26a11	solute carrier family 26, member 11	11	119246383	119271905	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1918529	Slc29a3	solute carrier family 29 (nucleoside transporters), member 3	10	60547851	60588573	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1345281	Slc30a1	solute carrier family 30 (zinc transporter), member 1	1	191638879	191645359	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1916298	Slc30a5	solute carrier family 30 (zinc transporter), member 5	13	100939156	100969935	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2386741	Slc30a6	solute carrier family 30 (zinc transporter), member 6	17	74702603	74731216	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1913750	Slc30a7	solute carrier family 30 (zinc transporter), member 7	3	115732622	115801055	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2685058	Slc30a10	solute carrier family 30, member 10	1	185187045	185200959	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1931249	Slc35b4	solute carrier family 35, member B4	6	34130357	34154012	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2443301	Slc35c1	solute carrier family 35, member C1	2	92283109	92290863	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2385166	Slc35c2	solute carrier family 35, member C2	2	165118474	165129789	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2140361	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	4	103027846	103072361	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1917734	Slc35d2	solute carrier family 35, member D2	13	64244122	64277182	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:1923407	Slc35d3	solute carrier family 35, member D3	10	19723662	19727205	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2142403	Slc35e1	solute carrier family 35, member E1	8	73234485	73246458	GRCm39	-	Component	Golgi apparatus (term ID: GO:0005794)
protein coding gene	MGI:2444240	Slc35e2	solute carrier family 35, member E2	4	155685873	155707797	GRCm39	+	Component	Golgi apparatus (term ID: GO:0005794)
