Type	MGI ID	Symbol	Name	Chr	Start	End	Build	Strand	Best Match Type	Best Match
protein coding gene	MGI:98003	Rpl18	ribosomal protein L18	7	45364891	45370259	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1278340	Rpl21	ribosomal protein L21	5	146769700	146773842	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915443	Rpl24	ribosomal protein L24	16	55786638	55791798	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1347076	Rpl27a	ribosomal protein L27A	7	109118402	109121576	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1860603	Rpl36	ribosomal protein L36	17	56920416	56921243	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1201789	Rpl36a	ribosomal protein L36A	X	133486403	133488811	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913733	Rpl36al	ribosomal protein L36A-like	12	69229508	69230841	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1927636	Rplp0	ribosomal protein, large, P0	5	115697526	115701786	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1350917	Rps3	ribosomal protein S3	7	99127103	99132916	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1202063	Rps3a1	ribosomal protein S3A1	3	86045247	86049975	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98159	Rps6	ribosomal protein S6	4	86772897	86775649	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98166	Rps8	ribosomal protein S8	4	117011033	117013329	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913731	Rps21	ribosomal protein S21	2	179899172	179900237	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913725	Rps23	ribosomal protein S23	13	91071241	91072851	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98147	Rps24	ribosomal protein S24	14	24540746	24547028	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1351628	Rps26	ribosomal protein S26	10	128460398	128462375	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1859516	Rps28	ribosomal protein S28	17	34042010	34043536	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:107681	Rps29	ribosomal protein S29	12	69204496	69205960	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1932395	Rrbp1	ribosome binding protein 1	2	143789315	143853183	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1929721	Rrs1	ribosome biogenesis regulator 1	1	9615633	9617680	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2136886	Rtn4r	reticulon 4 receptor	16	17945506	17970272	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2687194	S100a7a	S100 calcium binding protein A7A	3	90561324	90565976	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1339468	S100a10	S100 calcium binding protein A10 (calpactin)	3	93462424	93471952	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1914880	Samd8	sterile alpha motif domain containing 8	14	21800599	21848794	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98230	Sar1a	secretion associated Ras related GTPase 1A	10	61516078	61529076	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913647	Sar1b	secretion associated Ras related GTPase 1B	11	51654514	51682752	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915137	Saraf	store-operated calcium entry-associated regulatory factor	8	34621733	34638001	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444418	Scara3	scavenger receptor class A, member 3	14	66156843	66191384	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1924233	Scfd1	Sec1 family domain containing 1	12	51424296	51496887	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98919	Scgb1a1	secretoglobin, family 1A, member 1 (uteroglobin)	19	9061006	9065320	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98251	Scn5a	sodium channel, voltage-gated, type V, alpha	9	119312474	119408082	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98254	Scp2	sterol carrier protein 2, liver	4	107901027	108002168	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1337026	Sdcbp	syndecan binding protein	4	6365654	6396122	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:108019	Sdf2	stromal cell derived factor 2	11	78136572	78146322	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:108079	Sdf4	stromal cell derived factor 4	4	156077329	156098067	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:99832	Sec13	SEC13 homolog, nuclear pore and COPII coat complex component	6	113705013	113717642	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2148802	Sec16b	SEC16 homolog B (S. cerevisiae)	1	157334303	157395995	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2447876	Sec22a	SEC22 homolog A, vesicle trafficking protein	16	35131501	35184288	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2447871	Sec22c	SEC22 homolog C, vesicle trafficking protein	9	121509111	121534556	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1349635	Sec23a	SEC23 homolog A, COPII coat complex component	12	59005170	59058803	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1350925	Sec23b	SEC23 homolog B, COPII coat complex component	2	144398149	144432669	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2450915	Sec23ip	Sec23 interacting protein	7	128346667	128386560	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1924621	Sec24a	Sec24 related gene family, member A (S. cerevisiae)	11	51583090	51649172	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1916412	Sec31a	Sec31 homolog A (S. cerevisiae)	5	100509508	100564093	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2685187	Sec31b	Sec31 homolog B (S. cerevisiae)	19	44505396	44534287	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1931071	Sec61a2	Sec61, alpha subunit 2 (S. cerevisiae)	2	5875798	5900243	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1202066	Sec61g	SEC61, gamma subunit	11	16451638	16458484	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1916526	Sec62	SEC62 homolog (S. cerevisiae)	3	30847025	30875412	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2155302	Sec63	SEC63-like (S. cerevisiae)	10	42637492	42708510	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1927947	Selenof	selenoprotein F	3	144276188	144303438	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2149786	Selenom	selenoprotein M	11	3464684	3467351	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1340055	Sema4f	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain	6	82888866	82916750	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2447813	Serac1	serine active site containing 1	17	6092471	6130016	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:92638	Serp1	stress-associated endoplasmic reticulum protein 1	3	58429390	58433305	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1919911	Serp2	stress-associated endoplasmic reticulum protein family member 2	14	76770254	76794329	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:891971	Serpina1a	serine (or cysteine) peptidase inhibitor, clade A, member 1A	12	103819848	103829821	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:891970	Serpina1b	serine (or cysteine) preptidase inhibitor, clade A, member 1B	12	103694415	103704448	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:891969	Serpina1c	serine (or cysteine) peptidase inhibitor, clade A, member 1C	12	103861185	103871146	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:891968	Serpina1d	serine (or cysteine) peptidase inhibitor, clade A, member 1D	12	103729853	103739851	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:891967	Serpina1e	serine (or cysteine) peptidase inhibitor, clade A, member 1E	12	103913190	103923156	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915598	Serpina1f	serine (or cysteine) peptidase inhibitor, clade A, member 1F	12	103654303	103661788	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:88283	Serpinh1	serine (or cysteine) peptidase inhibitor, clade H, member 1	7	98994583	99002446	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1860267	Set	SET nuclear oncogene	2	29952008	29962589	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:104745	Sez6	seizure related gene 6	11	77821626	77869874	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1935121	Sez6l	seizure related 6 homolog like	5	112567017	112725051	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2385295	Sez6l2	seizure related 6 homolog like 2	7	126549735	126569778	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1340062	Sgk1	serum/glucocorticoid regulated kinase 1	10	21758083	21875802	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444110	Sgms1	sphingomyelin synthase 1	19	32100127	32367114	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1261415	Sgpl1	sphingosine phosphate lyase 1	10	60934421	60983463	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1859730	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)	3	144389439	144426096	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98297	Shh	sonic hedgehog	5	28661838	28672099	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444716	Shisa2	shisa family member 2	14	59862757	59869109	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:3041225	Shisa3	shisa family member 3	5	67765226	67771330	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915044	Shisa5	shisa family member 5	9	108867633	108886845	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1195268	Sigmar1	sigma non-opioid intracellular receptor 1	4	41738493	41741359	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1932040	Sil1	endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)	18	35399449	35632443	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1354161	Sirt6	sirtuin 6	10	81457621	81463631	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:105083	Slc1a1	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	19	28812535	28891360	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:102462	Slc9a1	solute carrier family 9 (sodium/hydrogen exchanger), member 1	4	133097022	133151013	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1924025	Slc10a7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	8	79235975	79460632	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2143107	Slc22a13	solute carrier family 22 (organic cation transporter), member 13	9	119022040	119038164	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2159728	Slc26a6	solute carrier family 26, member 6	9	108731239	108742117	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444589	Slc26a11	solute carrier family 26, member 11	11	119246383	119271905	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1347098	Slc27a1	solute carrier family 27 (fatty acid transporter), member 1	8	72021526	72039946	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1347358	Slc27a3	solute carrier family 27 (fatty acid transporter), member 3	3	90292546	90297245	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1347100	Slc27a5	solute carrier family 27 (fatty acid transporter), member 5	7	12722273	12732119	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:3036230	Slc27a6	solute carrier family 27 (fatty acid transporter), member 6	18	58689329	58745845	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1345281	Slc30a1	solute carrier family 30 (zinc transporter), member 1	1	191638879	191645359	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1923690	Slc30a9	solute carrier family 30 (zinc transporter), member 9	5	67464298	67513485	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1332247	Slc33a1	solute carrier family 33 (acetyl-CoA transporter), member 1	3	63849744	63872154	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1345297	Slc35a2	solute carrier family 35 (UDP-galactose transporter), member A2	X	7750267	7760731	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1931249	Slc35b4	solute carrier family 35, member B4	6	34130357	34154012	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2140361	Slc35d1	solute carrier family 35 (UDP-glucuronic acid/UDP-N-acetylgalactosamine dual transporter), member D1	4	103027846	103072361	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1923407	Slc35d3	solute carrier family 35, member D3	10	19723662	19727205	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2445299	Slc36a1	solute carrier family 36 (proton/amino acid symporter), member 1	11	55095176	55127156	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2446181	Slc37a1	solute carrier family 37 (glycerol-3-phosphate transporter), member 1	17	31505766	31569713	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1929693	Slc37a2	solute carrier family 37 (glycerol-3-phosphate transporter), member 2	9	37140445	37167034	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1919394	Slc37a3	solute carrier family 37 (glycerol-3-phosphate transporter), member 3	6	39311707	39354609	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2147279	Slc39a6	solute carrier family 39 (metal ion transporter), member 6	18	24712938	24736874	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:95909	Slc39a7	solute carrier family 39 (zinc transporter), member 7	17	34247243	34250656	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915677	Slc39a13	solute carrier family 39 (metal ion transporter), member 13	2	90892136	90900762	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915802	Smim14	small integral membrane protein 14	5	65604187	65694492	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1278330	Smpd2	sphingomyelin phosphodiesterase 2, neutral	10	41363168	41366410	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1924876	Smpd4	sphingomyelin phosphodiesterase 4	16	17437218	17462692	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1919232	Snx10	sorting nexin 10	6	51500882	51567659	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1202296	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	9	41876016	42035593	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1338015	Sort1	sortilin 1	3	108191398	108268827	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1858896	Spast	spastin	17	74645982	74698110	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1861380	Sphk2	sphingosine kinase 2	7	45358891	45367426	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1891433	Sppl3	signal peptide peptidase 3	5	115149204	115236849	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:108074	Sptlc2	serine palmitoyltransferase, long chain base subunit 2	12	87351832	87435129	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444678	Sptlc3	serine palmitoyltransferase, long chain base subunit 3	2	139335833	139478981	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913399	Sptssa	serine palmitoyltransferase, small subunit A	12	54692177	54703358	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913433	Sptssb	serine palmitoyltransferase, small subunit B	3	69726875	69767273	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:109296	Sqle	squalene epoxidase	15	59186941	59203042	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:107931	Sqstm1	sequestosome 1	11	50090193	50101654	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98400	Srd5a1	steroid 5 alpha-reductase 1	13	69721568	69759561	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2150380	Srd5a2	steroid 5 alpha-reductase 2	17	74323950	74354911	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1930252	Srd5a3	steroid 5 alpha-reductase 3	5	76288118	76303351	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11	60089915	60113407	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1917447	Srp68	signal recognition particle 68	11	116135992	116165043	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1333795	Srp72	signal recognition particle 72	5	77122548	77147782	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17	28806622	28841683	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1858306	Srpx	sushi-repeat-containing protein	X	9904216	9983879	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1913506	Ssr2	signal sequence receptor, beta	3	88486915	88495727	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1914687	Ssr3	signal sequence receptor, gamma	3	65287078	65299974	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1099464	Ssr4	signal sequence receptor, delta	X	72830634	72834436	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:108470	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	16	23043490	23179100	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2156764	Stard4	StAR-related lipid transfer (START) domain containing 4	18	33332408	33346915	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1338864	Stau1	staufen double-stranded RNA binding protein 1	2	166789469	166838219	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1352508	Stau2	staufen double-stranded RNA binding protein 2	1	16298898	16590336	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1261768	Stbd1	starch binding domain 1	5	92750910	92754438	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1316731	Stc2	stanniocalcin 2	11	31309441	31320061	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2151156	Stim2	stromal interaction molecule 2	5	54155865	54278399	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:95403	Stom	stomatin	2	35203998	35226988	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1891731	Stub1	STIP1 homology and U-Box containing protein 1	17	26049608	26051893	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1928483	Stx5a	syntaxin 5A	19	8718788	8733006	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1923396	Stx16	syntaxin 16	2	173918101	173941564	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1918366	Stx18	syntaxin 18	5	38196086	38295109	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2138346	Suco	SUN domain containing ossification factor	1	161643683	161704251	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2138563	Sulf1	sulfatase 1	1	12762501	12931416	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1919293	Sulf2	sulfatase 2	2	165915819	165997603	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1926342	Sult2b1	sulfotransferase family, cytosolic, 2B, member 1	7	45379405	45409096	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1889844	Sumf1	sulfatase modifying factor 1	6	108083989	108162543	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915152	Sumf2	sulfatase modifying factor 2	5	129875807	129892792	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98445	Surf4	surfeit gene 4	2	26810053	26823793	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1927139	Sv2a	synaptic vesicle glycoprotein 2 a	3	96088543	96102499	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1891690	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein	9	88331417	88364645	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2442408	Syne3	spectrin repeat containing, nuclear envelope family member 3	12	104896192	104976068	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2443695	Tafa1	TAFA chemokine like family member 1	6	96090135	96634159	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98483	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	17	34406530	34416199	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17	34423453	34435295	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2384853	Tapbpl	TAP binding protein-like	6	125200896	125208823	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2681247	Tas2r118	taste receptor, type 2, member 118	6	23969160	23970059	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1351652	Tbl2	transducin (beta)-like 2	5	135178288	135192727	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1097166	Tcl1	T cell lymphoma breakpoint 1	12	105183012	105188996	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2679727	Tdrd6	tudor domain containing 6	17	43926226	43941190	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1915408	Tecr	trans-2,3-enoyl-CoA reductase	8	84298327	84321120	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2444966	Tecrl	trans-2,3-enoyl-CoA reductase-like	5	83425992	83503042	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1345184	Tenm2	teneurin transmembrane protein 2	11	35897483	37126791	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1914846	Tespa1	thymocyte expressed, positive selection associated 1	10	130158696	130199338	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:102465	Tex2	testis expressed gene 2	11	106392973	106504249	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98733	Tg	thyroglobulin	15	66542606	66722570	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:104637	Tgfbr3	transforming growth factor, beta receptor III	5	107254436	107437495	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98737	Thbs1	thrombospondin 1	2	117942357	117957614	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1101779	Thbs4	thrombospondin 4	13	92888098	92931326	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:98747	Thy1	thymus cell antigen 1, theta	9	43954681	43959876	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18	46691298	46707600	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:2151840	Tlcd3a	TLC domain containing 3A	11	76070497	76100243	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1916202	Tlcd3b	TLC domain containing 3B	7	126413213	126429391	GRCm39	+	Component	endoplasmic reticulum (term ID: GO:0005783)
protein coding gene	MGI:1923195	Tlcd4	TLC domain containing 4	3	120995657	121076756	GRCm39	-	Component	endoplasmic reticulum (term ID: GO:0005783)
